age,workclass,education,marital.status,occupation,race,sex,capital.gain,capital.loss,hours.per.week,income
59,Local-gov,Assoc,Divorced,Adm-clerical,White,Female,0,0,40,0
20,Private,Some-college,Never-married,Other-service,White,Female,0,0,40,0
41,Private,HS-grad,Married,Farming-fishing,White,Male,0,0,40,0
51,Private,Some-college,Married,Sales,White,Male,0,0,40,0
27,Private,HS-grad,Never-married,Adm-clerical,Other,Female,0,0,40,0
36,Private,HS-grad,Married,Exec-managerial,White,Male,0,0,40,0
25,Private,Some-college,Never-married,Farming-fishing,White,Male,0,0,60,0
55,Private,Bachelors,Married,Sales,White,Male,0,0,50,1
22,Local-gov,Some-college,Never-married,Prof-specialty,White,Female,0,0,21,0
39,Private,Assoc,Married-civ-spouse,Adm-clerical,White,Female,0,0,20,1
40,Private,9th,Never-married,Machine-op-inspct,Black,Female,0,0,40,0
46,Private,HS-grad,Divorced,Exec-managerial,White,Male,0,0,45,0
54,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,0,0,20,0
19,Private,Some-college,Never-married,Sales,Black,Male,0,0,30,0
24,Private,HS-grad,Married,Adm-clerical,White,Male,0,0,40,0
24,State-gov,Masters,Never-married,Prof-specialty,White,Male,0,0,13,0
29,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,White,Male,0,0,65,0
56,Private,11th,Divorced,Machine-op-inspct,White,Female,0,0,40,0
19,Private,10th,Never-married,Sales,Black,Female,0,0,40,0
32,Self-emp-inc,HS-grad,Married,Sales,White,Male,0,0,65,1
48,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,52,0
47,Private,HS-grad,Married,Transport-moving,White,Male,0,0,25,0
52,Private,HS-grad,Married,Transport-moving,White,Male,0,0,60,1
40,Private,1st-4th,Married,Machine-op-inspct,White,Female,0,0,40,0
28,Private,10th,Married,Craft-repair,White,Male,0,0,50,0
57,Private,1st-4th,Divorced,Craft-repair,White,Male,0,0,40,0
51,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,0
33,Private,Some-college,Married,Exec-managerial,White,Male,0,0,50,1
46,Private,Bachelors,Married,Craft-repair,White,Male,0,0,45,1
50,Private,HS-grad,Divorced,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,0
35,Private,Assoc,Divorced,Handlers-cleaners,White,Female,0,0,24,0
23,Private,10th,Never-married,Craft-repair,Black,Female,0,0,40,0
41,Private,HS-grad,Married,Transport-moving,White,Male,0,0,50,1
60,Private,Assoc,Married-civ-spouse,Adm-clerical,White,Male,0,0,35,1
32,Private,Bachelors,Never-married,Adm-clerical,White,Male,0,0,55,0
56,Federal-gov,HS-grad,Married,Transport-moving,Amer-Indian-Eskimo,Male,0,0,40,0
45,State-gov,Assoc,Divorced,Tech-support,White,Female,0,0,40,0
24,Private,HS-grad,Divorced,Exec-managerial,White,Female,0,0,45,1
18,Private,10th,Never-married,Handlers-cleaners,White,Male,0,0,27,0
31,Private,HS-grad,Married,Other-service,Other,Male,0,0,40,0
23,Private,Some-college,Never-married,Other-service,White,Female,0,0,40,0
45,State-gov,Some-college,Married,Exec-managerial,White,Male,0,0,40,0
18,Private,11th,Never-married,Sales,Amer-Indian-Eskimo,Female,0,0,25,0
25,Private,HS-grad,Married,Transport-moving,Black,Male,0,0,30,0
31,State-gov,HS-grad,Married,Sales,White,Male,0,0,40,0
19,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,0,0,45,0
41,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,40,1
74,Private,Prof-school,Widowed,Adm-clerical,Black,Female,0,0,20,0
27,Private,5th-6th,Never-married,Transport-moving,White,Male,0,0,40,0
23,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,40,0
31,Private,Assoc,Married-civ-spouse,Sales,White,Male,0,0,40,1
40,Self-emp-inc,HS-grad,Married,Handlers-cleaners,White,Male,0,0,40,0
41,Federal-gov,HS-grad,Married,Transport-moving,White,Male,0,0,40,1
25,Private,Masters,Never-married,Sales,White,Male,0,0,20,0
42,Private,HS-grad,Married,Craft-repair,Amer-Indian-Eskimo,Male,0,0,60,0
24,Private,Bachelors,Never-married,Craft-repair,White,Female,0,0,40,0
42,Private,Assoc,Married-civ-spouse,Craft-repair,White,Male,0,0,50,1
45,Self-emp-not-inc,10th,Married,Craft-repair,White,Male,0,0,70,0
34,Private,Assoc,Divorced,Craft-repair,White,Male,0,0,40,0
32,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,60,0
54,Private,HS-grad,Married,Craft-repair,White,Male,0,0,45,0
55,Self-emp-inc,Bachelors,Married,Sales,White,Male,0,0,60,1
52,State-gov,Masters,Married,Prof-specialty,White,Male,0,0,40,0
21,State-gov,Some-college,Never-married,Adm-clerical,White,Female,0,0,15,0
33,Private,Bachelors,Married,Exec-managerial,White,Female,0,0,40,1
27,Self-emp-not-inc,11th,Married,Craft-repair,White,Male,0,0,40,0
42,Local-gov,Bachelors,Divorced,Prof-specialty,White,Female,0,0,50,0
27,Self-emp-inc,Some-college,Never-married,Adm-clerical,White,Female,0,0,45,0
19,Private,HS-grad,Never-married,Other-service,White,Female,0,0,40,0
46,Private,Some-college,Married,Craft-repair,White,Male,0,0,40,0
55,Self-emp-not-inc,HS-grad,Widowed,Other-service,White,Female,0,0,25,0
50,Private,7th-8th,Married,Sales,Other,Male,0,0,49,0
28,Private,HS-grad,Married,Adm-clerical,White,Female,0,0,40,0
23,Private,HS-grad,Never-married,Adm-clerical,Black,Female,0,0,40,0
43,Private,Masters,Married,Exec-managerial,White,Male,0,0,50,0
34,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,40,1
19,Private,Some-college,Never-married,Adm-clerical,Asian-Pac-Islander,Male,0,0,40,0
37,Private,Some-college,Married,Exec-managerial,Asian-Pac-Islander,Male,0,0,55,0
27,Private,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,0
18,Private,HS-grad,Never-married,Sales,White,Female,0,0,24,0
31,Private,Some-college,Widowed,Adm-clerical,White,Female,0,0,40,0
49,Private,HS-grad,Married,Transport-moving,White,Male,0,0,50,0
26,Federal-gov,Prof-school,Married,Prof-specialty,White,Male,0,0,60,0
48,Private,HS-grad,Married,Craft-repair,White,Male,0,0,45,1
39,Private,HS-grad,Married,Craft-repair,Black,Male,0,0,40,0
41,Private,HS-grad,Separated,Machine-op-inspct,White,Female,0,0,40,0
48,State-gov,Assoc,Divorced,Prof-specialty,White,Female,0,0,56,1
70,Private,Bachelors,Married,Sales,White,Male,0,0,70,1
20,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,43,0
38,Private,5th-6th,Married,Other-service,White,Male,0,0,75,0
37,Self-emp-not-inc,Some-college,Separated,Other-service,White,Female,0,0,40,0
49,Private,Some-college,Widowed,Exec-managerial,White,Female,0,0,40,1
43,Private,1st-4th,Never-married,Sales,White,Male,0,0,40,0
38,Private,Prof-school,Never-married,Prof-specialty,White,Male,0,0,50,0
23,Private,7th-8th,Never-married,Other-service,White,Male,0,0,25,0
34,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
33,Private,Some-college,Never-married,Adm-clerical,White,Male,0,0,40,0
31,Private,Some-college,Never-married,Farming-fishing,White,Female,0,0,45,0
64,Private,Some-college,Widowed,Tech-support,White,Female,0,0,40,0
26,Local-gov,Bachelors,Married,Prof-specialty,White,Male,0,0,28,0
55,Private,Some-college,Married,Prof-specialty,White,Male,0,0,40,0
61,Local-gov,Bachelors,Married,Prof-specialty,White,Male,0,0,40,0
37,Private,HS-grad,Married,Tech-support,White,Male,0,0,40,1
78,Local-gov,Bachelors,Married,Exec-managerial,White,Male,0,0,15,0
27,Federal-gov,Some-college,Never-married,Adm-clerical,Black,Female,0,0,40,0
49,Private,HS-grad,Divorced,Prof-specialty,White,Male,0,0,42,0
42,Private,Bachelors,Married,Transport-moving,White,Male,0,0,58,0
61,Private,9th,Married,Craft-repair,White,Male,0,0,40,0
64,Self-emp-not-inc,Bachelors,Married,Adm-clerical,White,Male,0,0,5,0
46,Local-gov,HS-grad,Married,Other-service,White,Male,0,0,40,0
24,Private,Bachelors,Never-married,Exec-managerial,White,Male,0,0,40,0
18,Private,Some-college,Divorced,Other-service,White,Male,0,0,15,0
48,Private,HS-grad,Married,Sales,White,Male,0,0,50,0
50,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,White,Male,0,0,40,0
40,State-gov,Masters,Divorced,Prof-specialty,White,Female,0,0,45,0
56,Self-emp-not-inc,10th,Divorced,Sales,White,Male,0,0,40,0
56,Federal-gov,Bachelors,Married,Sales,White,Male,0,0,40,0
18,Private,11th,Never-married,Other-service,White,Male,0,0,20,0
21,Private,Some-college,Never-married,Other-service,White,Female,0,0,25,0
40,Private,HS-grad,Divorced,Tech-support,White,Female,0,0,40,0
27,Local-gov,HS-grad,Married,Handlers-cleaners,White,Male,0,0,50,0
46,Private,HS-grad,Divorced,Sales,White,Female,0,0,30,0
23,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,40,0
50,Private,Some-college,Married,Tech-support,White,Male,0,0,45,1
19,Private,Some-college,Never-married,Machine-op-inspct,White,Male,0,0,50,0
20,Private,HS-grad,Never-married,Other-service,White,Male,0,0,40,0
24,Private,11th,Never-married,Craft-repair,White,Male,0,0,35,0
72,Private,Assoc,Widowed,Adm-clerical,White,Female,0,0,40,0
42,State-gov,Masters,Married,Prof-specialty,White,Female,0,0,20,1
51,Private,Bachelors,Divorced,Exec-managerial,Amer-Indian-Eskimo,Male,0,0,50,0
39,Private,HS-grad,Married,Sales,White,Male,0,0,50,1
34,Private,Some-college,Married,Sales,White,Male,0,0,55,1
19,Private,11th,Never-married,Handlers-cleaners,White,Male,0,0,40,0
26,Private,HS-grad,Never-married,Exec-managerial,White,Female,0,0,40,0
28,Private,Masters,Never-married,Prof-specialty,White,Female,0,0,40,1
30,Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,0,0,40,1
32,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,40,0
19,Private,Some-college,Never-married,Other-service,White,Female,0,0,25,0
21,Private,HS-grad,Never-married,Other-service,White,Male,0,0,35,0
54,Private,HS-grad,Married,Priv-house-serv,Black,Female,0,0,20,0
62,Private,Prof-school,Married,Prof-specialty,White,Male,0,0,30,1
49,Self-emp-inc,Some-college,Divorced,Exec-managerial,White,Female,0,0,32,0
32,Private,HS-grad,Married,Craft-repair,White,Male,0,0,40,1
37,Local-gov,HS-grad,Married,Protective-serv,White,Male,0,0,40,1
58,Private,HS-grad,Divorced,Sales,White,Female,0,0,40,0
41,Private,HS-grad,Never-married,Exec-managerial,White,Female,0,0,40,0
47,State-gov,HS-grad,Married,Other-service,White,Male,0,0,40,0
42,Private,HS-grad,Divorced,Other-service,Black,Male,0,0,35,0
34,Private,HS-grad,Married,Machine-op-inspct,Black,Male,0,0,40,0
46,Private,11th,Married,Machine-op-inspct,White,Male,0,0,40,0
32,Private,Some-college,Married,Transport-moving,White,Male,0,0,55,0
20,Private,9th,Never-married,Machine-op-inspct,White,Female,0,0,11,0
47,Private,Assoc,Divorced,Sales,White,Male,0,0,50,0
43,Private,Bachelors,Married,Sales,White,Male,0,0,65,1
80,Self-emp-not-inc,7th-8th,Married,Farming-fishing,White,Male,0,0,30,0
24,Private,Some-college,Never-married,Other-service,White,Female,0,0,40,0
22,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,40,0
40,Private,Some-college,Separated,Exec-managerial,Black,Male,0,0,40,0
48,Private,HS-grad,Married,Exec-managerial,White,Male,0,0,50,1
51,Private,HS-grad,Married,Craft-repair,White,Male,0,0,45,1
24,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,0,0,40,0
19,Private,HS-grad,Never-married,Other-service,White,Female,0,0,40,0
34,Private,Some-college,Divorced,Adm-clerical,White,Female,0,0,30,0
24,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,0
41,Private,Bachelors,Married,Transport-moving,White,Male,0,0,48,1
24,Private,HS-grad,Divorced,Sales,White,Female,0,0,38,0
22,Local-gov,Some-college,Never-married,Protective-serv,White,Male,0,0,40,0
32,Federal-gov,Some-college,Divorced,Adm-clerical,White,Female,0,0,40,0
41,Private,Bachelors,Divorced,Exec-managerial,White,Female,0,0,55,0
20,Private,Some-college,Never-married,Other-service,White,Male,0,0,35,0
31,Private,HS-grad,Never-married,Other-service,Black,Male,0,0,40,0
55,Private,Bachelors,Married,Tech-support,White,Male,0,0,18,1
26,Private,Bachelors,Never-married,Sales,White,Male,0,0,40,0
27,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,White,Male,0,0,70,0
35,Private,HS-grad,Separated,Adm-clerical,White,Female,0,0,40,0
40,Private,HS-grad,Divorced,Other-service,White,Male,0,0,60,0
59,Private,Some-college,Married,Prof-specialty,White,Male,0,0,34,0
61,Private,Some-college,Married,Sales,White,Male,0,0,45,1
31,Private,HS-grad,Never-married,Sales,Black,Female,0,0,40,0
43,Federal-gov,Masters,Divorced,Protective-serv,White,Male,0,0,60,1
54,Private,Assoc,Widowed,Adm-clerical,White,Female,0,0,30,0
30,Private,Some-college,Married,Sales,White,Male,0,0,50,0
20,Private,Some-college,Never-married,Sales,White,Female,0,0,50,0
27,State-gov,Masters,Never-married,Prof-specialty,White,Female,0,0,50,0
44,Self-emp-inc,Some-college,Divorced,Machine-op-inspct,White,Male,0,0,60,0
64,Private,Some-college,Widowed,Adm-clerical,White,Female,0,0,40,0
55,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,0
61,Private,HS-grad,Widowed,Sales,White,Female,0,0,35,0
34,Private,HS-grad,Divorced,Machine-op-inspct,Black,Female,0,0,40,0
26,Private,Bachelors,Never-married,Adm-clerical,White,Male,0,0,45,0
35,Private,11th,Never-married,Other-service,Amer-Indian-Eskimo,Male,0,0,40,0
36,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,38,0
47,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,40,1
17,Private,11th,Never-married,Other-service,Black,Female,0,0,25,0
35,Private,Some-college,Married,Prof-specialty,White,Male,0,0,60,0
33,Private,Masters,Never-married,Prof-specialty,White,Male,0,0,20,0
25,Private,Assoc,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,0
18,Private,10th,Never-married,Sales,White,Male,0,0,10,0
47,State-gov,Masters,Separated,Prof-specialty,White,Male,0,0,38,0
44,Private,HS-grad,Widowed,Other-service,Black,Female,0,0,30,0
41,Private,HS-grad,Divorced,Other-service,White,Female,0,0,30,0
30,Private,Bachelors,Never-married,Adm-clerical,White,Female,0,0,40,0
53,Self-emp-not-inc,Some-college,Married,Farming-fishing,White,Male,0,0,50,0
53,Private,HS-grad,Widowed,Other-service,Black,Female,0,0,20,0
27,Private,Bachelors,Never-married,Sales,White,Male,0,0,40,0
50,Private,5th-6th,Married,Transport-moving,White,Male,0,0,37,0
36,Private,11th,Married,Craft-repair,White,Male,0,0,50,0
41,Private,1st-4th,Married,Machine-op-inspct,White,Male,0,0,40,1
41,Private,Masters,Never-married,Prof-specialty,White,Female,0,0,40,0
31,Private,HS-grad,Never-married,Other-service,White,Female,0,0,40,0
32,Federal-gov,Bachelors,Married,Exec-managerial,White,Male,0,0,40,0
22,Private,Some-college,Never-married,Machine-op-inspct,White,Male,0,0,48,0
22,Private,10th,Divorced,Craft-repair,White,Male,0,0,40,0
18,Local-gov,12th,Never-married,Prof-specialty,White,Male,0,0,30,0
39,Private,Bachelors,Married,Prof-specialty,Black,Male,0,0,30,0
38,Private,HS-grad,Married,Exec-managerial,White,Female,0,0,55,0
35,State-gov,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
23,Private,Some-college,Never-married,Machine-op-inspct,White,Male,0,0,40,0
54,Self-emp-not-inc,Bachelors,Married,Exec-managerial,White,Male,0,0,40,1
36,Private,Masters,Married,Prof-specialty,White,Male,0,0,60,1
63,Local-gov,HS-grad,Married,Exec-managerial,White,Male,0,0,55,0
39,Private,Some-college,Married,Exec-managerial,White,Male,0,0,48,0
57,Self-emp-not-inc,Some-college,Married,Sales,White,Male,0,0,60,1
29,Private,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,0
17,Private,11th,Never-married,Sales,White,Female,0,0,20,0
40,Private,HS-grad,Divorced,Craft-repair,White,Male,0,0,40,0
69,Self-emp-not-inc,Some-college,Married,Other-service,White,Female,0,0,15,0
28,Private,10th,Divorced,Sales,White,Female,0,0,40,0
38,Private,9th,Married,Craft-repair,White,Male,0,0,40,0
33,State-gov,Bachelors,Married,Adm-clerical,Black,Male,0,0,40,0
50,Private,Some-college,Married,Sales,White,Male,0,0,45,1
48,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,50,0
36,Private,Some-college,Married,Exec-managerial,White,Male,0,0,60,1
21,Private,Some-college,Never-married,Other-service,White,Female,0,0,37,0
37,Private,Assoc,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,0
20,State-gov,Some-college,Never-married,Prof-specialty,White,Female,0,0,20,0
54,Self-emp-not-inc,HS-grad,Married,Sales,White,Female,0,0,30,0
28,Private,HS-grad,Separated,Sales,White,Female,0,0,40,0
27,Private,Some-college,Never-married,Prof-specialty,White,Male,0,0,40,0
33,Private,Assoc,Never-married,Other-service,Black,Female,0,0,40,0
47,Private,Masters,Married,Sales,White,Male,0,0,40,1
44,Private,1st-4th,Never-married,Machine-op-inspct,White,Female,0,0,40,0
25,Private,12th,Never-married,Handlers-cleaners,White,Male,0,0,43,0
35,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,55,0
29,Private,Some-college,Married,Sales,White,Female,0,0,25,0
30,Private,HS-grad,Divorced,Machine-op-inspct,White,Male,0,0,40,0
30,Private,Some-college,Married,Handlers-cleaners,White,Male,0,0,40,0
56,Self-emp-not-inc,7th-8th,Divorced,Other-service,White,Female,0,0,40,0
25,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,White,Male,0,0,30,0
28,Private,HS-grad,Never-married,Handlers-cleaners,Black,Male,0,0,40,0
43,Self-emp-not-inc,9th,Married,Craft-repair,White,Male,0,0,40,0
47,Local-gov,HS-grad,Married,Protective-serv,White,Male,0,0,60,1
46,Self-emp-not-inc,Bachelors,Married,Craft-repair,White,Male,0,0,40,0
41,State-gov,Masters,Divorced,Prof-specialty,White,Female,0,0,35,0
29,Private,HS-grad,Never-married,Protective-serv,Black,Male,0,0,40,0
25,Private,5th-6th,Never-married,Craft-repair,White,Male,0,0,40,0
56,Private,11th,Married,Craft-repair,White,Male,0,0,45,0
31,Private,7th-8th,Married,Handlers-cleaners,White,Male,0,0,40,0
22,Private,11th,Never-married,Other-service,White,Male,0,0,40,0
31,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,40,0
28,Private,Some-college,Separated,Adm-clerical,White,Female,0,0,40,0
53,Private,Bachelors,Married,Exec-managerial,Black,Male,0,0,40,0
45,Private,Masters,Divorced,Exec-managerial,White,Female,0,0,50,1
71,Private,Preschool,Widowed,Craft-repair,Black,Male,0,0,10,0
19,Federal-gov,HS-grad,Married,Sales,White,Female,0,0,40,0
34,Local-gov,Bachelors,Divorced,Prof-specialty,White,Female,0,0,40,0
36,Private,HS-grad,Married,Adm-clerical,White,Male,0,0,45,0
40,Private,HS-grad,Married,Other-service,White,Female,0,0,40,0
90,Private,Some-college,Separated,Adm-clerical,White,Female,0,0,40,0
56,Private,Prof-school,Married,Exec-managerial,White,Male,0,0,16,0
21,Private,HS-grad,Never-married,Prof-specialty,White,Female,0,0,40,0
48,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,45,1
45,Private,Some-college,Separated,Adm-clerical,White,Female,0,0,27,0
46,Private,HS-grad,Married,Machine-op-inspct,White,Male,0,0,40,1
64,Private,10th,Separated,Other-service,White,Female,0,0,35,0
29,Local-gov,Masters,Never-married,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,0
22,Private,HS-grad,Divorced,Tech-support,White,Female,0,0,30,0
47,Private,HS-grad,Married,Transport-moving,White,Male,0,0,48,1
43,Private,HS-grad,Married,Handlers-cleaners,White,Male,0,0,40,0
42,Private,Some-college,Married,Sales,White,Male,0,0,40,0
53,Private,11th,Divorced,Other-service,White,Female,0,0,40,0
17,Private,12th,Never-married,Other-service,White,Female,0,0,8,0
28,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,30,0
24,Private,Some-college,Never-married,Sales,White,Female,0,0,40,0
40,Private,HS-grad,Separated,Adm-clerical,White,Female,0,0,45,0
30,Local-gov,Masters,Never-married,Adm-clerical,White,Female,0,0,40,0
24,Private,11th,Never-married,Machine-op-inspct,White,Female,0,0,40,0
26,Private,Masters,Married,Sales,White,Female,0,0,40,0
38,Private,Some-college,Divorced,Sales,White,Female,0,0,38,0
30,Private,HS-grad,Married,Tech-support,White,Male,0,0,40,1
33,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,50,0
40,Private,HS-grad,Married,Sales,White,Male,0,0,60,1
63,Self-emp-not-inc,HS-grad,Married,Farming-fishing,White,Male,0,0,98,0
23,Private,7th-8th,Never-married,Craft-repair,White,Male,0,0,36,0
56,Private,HS-grad,Divorced,Craft-repair,Black,Male,0,0,40,0
42,Self-emp-not-inc,Assoc,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,0
40,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,0
